frame,change_score,event_threshold,approximate_event
0,0.0,0.15666989386012806,0
1,0.0,0.15666989386012806,0
2,0.0,0.15666989386012806,0
3,0.0,0.15666989386012806,0
4,0.0,0.15666989386012806,0
5,0.0,0.15666989386012806,0
6,0.0,0.15666989386012806,0
7,0.0,0.15666989386012806,0
8,0.017407765595569783,0.15666989386012806,0
9,0.017407765595569783,0.15666989386012806,0
10,0.017407765595569783,0.15666989386012806,0
11,0.0,0.15666989386012806,0
12,0.0,0.15666989386012806,0
13,0.0,0.15666989386012806,0
14,0.0,0.15666989386012806,0
15,0.0,0.15666989386012806,0
16,0.0,0.15666989386012806,0
17,0.0,0.15666989386012806,0
18,0.024618298195866545,0.15666989386012806,0
19,0.034815531191139566,0.15666989386012806,0
20,0.034815531191139566,0.15666989386012806,0
21,0.0,0.15666989386012806,0
22,0.034815531191139566,0.15666989386012806,0
23,0.03015113445777636,0.15666989386012806,0
24,0.03015113445777636,0.15666989386012806,0
25,0.024618298195866545,0.15666989386012806,0
26,0.06030226891555272,0.15666989386012806,0
27,0.06276459144608479,0.15666989386012806,0
28,0.05504818825631803,0.15666989386012806,0
29,0.017407765595569783,0.15666989386012806,0
30,0.05222329678670935,0.15666989386012806,0
31,0.05504818825631803,0.15666989386012806,0
32,0.05222329678670935,0.15666989386012806,0
33,0.04264014327112209,0.15666989386012806,0
34,0.04264014327112209,0.15666989386012806,0
35,0.05222329678670935,0.15666989386012806,0
36,0.046056618647183835,0.15666989386012806,0
37,0.03892494720807615,0.15666989386012806,0
38,0.03892494720807615,0.15666989386012806,0
39,0.017407765595569783,0.15666989386012806,0
40,0.0,0.15666989386012806,0
41,0.017407765595569783,0.15666989386012806,0
42,0.034815531191139566,0.15666989386012806,0
43,0.03892494720807615,0.15666989386012806,0
44,0.034815531191139566,0.15666989386012806,0
45,0.017407765595569783,0.15666989386012806,0
46,0.0,0.15666989386012806,0
47,0.0,0.15666989386012806,0
48,0.0,0.15666989386012806,0
49,0.03015113445777636,0.15666989386012806,0
50,0.034815531191139566,0.15666989386012806,0
51,0.034815531191139566,0.15666989386012806,0
52,0.03015113445777636,0.15666989386012806,0
53,0.024618298195866545,0.15666989386012806,0
54,0.034815531191139566,0.15666989386012806,0
55,0.03015113445777636,0.15666989386012806,0
56,0.03015113445777636,0.15666989386012806,0
57,0.017407765595569783,0.15666989386012806,0
58,0.0,0.15666989386012806,0
59,0.0,0.15666989386012806,0
60,0.03015113445777636,0.15666989386012806,0
61,0.034815531191139566,0.15666989386012806,0
62,0.03015113445777636,0.15666989386012806,0
63,0.024618298195866545,0.15666989386012806,0
64,0.03015113445777636,0.15666989386012806,0
65,0.017407765595569783,0.15666989386012806,0
66,0.06030226891555272,0.15666989386012806,0
67,0.08528028654224418,0.15666989386012806,0
68,0.08703882797784893,0.15666989386012806,0
69,0.06741998624632421,0.15666989386012806,0
70,0.04923659639173309,0.15666989386012806,0
71,0.05773502691896258,0.15666989386012806,0
72,0.04264014327112209,0.15666989386012806,0
73,0.03892494720807615,0.15666989386012806,0
74,0.0,0.15666989386012806,0
75,0.024618298195866545,0.15666989386012806,0
76,0.04264014327112209,0.15666989386012806,0
77,0.046056618647183835,0.15666989386012806,0
78,0.04264014327112209,0.15666989386012806,0
79,0.034815531191139566,0.15666989386012806,0
80,0.03015113445777636,0.15666989386012806,0
81,0.03015113445777636,0.15666989386012806,0
82,0.034815531191139566,0.15666989386012806,0
83,0.03892494720807615,0.15666989386012806,0
84,0.04264014327112209,0.15666989386012806,0
85,0.03015113445777636,0.15666989386012806,0
86,0.03015113445777636,0.15666989386012806,0
87,0.03015113445777636,0.15666989386012806,0
88,0.034815531191139566,0.15666989386012806,0
89,0.024618298195866545,0.15666989386012806,0
90,0.017407765595569783,0.15666989386012806,0
91,0.017407765595569783,0.15666989386012806,0
92,0.017407765595569783,0.15666989386012806,0
93,0.03015113445777636,0.15666989386012806,0
94,0.03015113445777636,0.15666989386012806,0
95,0.03015113445777636,0.15666989386012806,0
96,0.034815531191139566,0.15666989386012806,0
97,0.04923659639173309,0.15666989386012806,0
98,0.04264014327112209,0.15666989386012806,0
99,0.03892494720807615,0.15666989386012806,0
100,0.04264014327112209,0.15666989386012806,0
101,0.046056618647183835,0.15666989386012806,0
102,0.03892494720807615,0.15666989386012806,0
103,0.03015113445777636,0.15666989386012806,0
104,0.017407765595569783,0.15666989386012806,0
105,0.03015113445777636,0.15666989386012806,0
106,0.03015113445777636,0.15666989386012806,0
107,0.034815531191139566,0.15666989386012806,0
108,0.017407765595569783,0.15666989386012806,0
109,0.024618298195866545,0.15666989386012806,0
110,0.017407765595569783,0.15666989386012806,0
111,0.0,0.15666989386012806,0
112,0.017407765595569783,0.15666989386012806,0
113,0.024618298195866545,0.15666989386012806,0
114,0.017407765595569783,0.15666989386012806,0
115,0.017407765595569783,0.15666989386012806,0
116,0.0,0.15666989386012806,0
117,0.0,0.15666989386012806,0
118,0.0,0.15666989386012806,0
119,0.0,0.15666989386012806,0
120,0.0,0.15666989386012806,0
121,0.0,0.15666989386012806,0
122,0.0,0.15666989386012806,0
123,0.0,0.15666989386012806,0
124,0.0,0.15666989386012806,0
125,0.0,0.15666989386012806,0
126,0.0,0.15666989386012806,0
127,0.017407765595569783,0.15666989386012806,0
128,0.03015113445777636,0.15666989386012806,0
129,0.03015113445777636,0.15666989386012806,0
130,0.024618298195866545,0.15666989386012806,0
131,0.017407765595569783,0.15666989386012806,0
132,0.017407765595569783,0.15666989386012806,0
133,0.017407765595569783,0.15666989386012806,0
134,0.017407765595569783,0.15666989386012806,0
135,0.017407765595569783,0.15666989386012806,0
136,0.017407765595569783,0.15666989386012806,0
137,0.0,0.15666989386012806,0
138,0.0,0.15666989386012806,0
139,0.0,0.15666989386012806,0
140,0.0,0.15666989386012806,0
141,0.0,0.15666989386012806,0
142,0.0,0.15666989386012806,0
143,0.0,0.15666989386012806,0
144,0.0,0.15666989386012806,0
145,0.0,0.15666989386012806,0
146,0.0,0.15666989386012806,0
147,0.0,0.15666989386012806,0
148,0.0,0.15666989386012806,0
149,0.0,0.15666989386012806,0
150,0.0,0.15666989386012806,0
151,0.0,0.15666989386012806,0
152,0.0,0.15666989386012806,0
153,0.0,0.15666989386012806,0
154,0.0,0.15666989386012806,0
155,0.0,0.15666989386012806,0
156,0.0,0.15666989386012806,0
157,0.0,0.15666989386012806,0
158,0.0,0.15666989386012806,0
159,0.0,0.15666989386012806,0
160,0.0,0.15666989386012806,0
161,0.0,0.15666989386012806,0
162,0.0,0.15666989386012806,0
163,0.0,0.15666989386012806,0
164,0.0,0.15666989386012806,0
165,0.0,0.15666989386012806,0
166,0.0,0.15666989386012806,0
167,0.0,0.15666989386012806,0
168,0.0,0.15666989386012806,0
169,0.0,0.15666989386012806,0
170,0.0,0.15666989386012806,0
171,0.0,0.15666989386012806,0
172,0.0,0.15666989386012806,0
173,0.0,0.15666989386012806,0
174,0.0,0.15666989386012806,0
175,0.0,0.15666989386012806,0
176,0.0,0.15666989386012806,0
177,0.0,0.15666989386012806,0
178,0.0,0.15666989386012806,0
179,0.0,0.15666989386012806,0
180,0.0,0.15666989386012806,0
181,0.017407765595569783,0.15666989386012806,0
182,0.03015113445777636,0.15666989386012806,0
183,0.03015113445777636,0.15666989386012806,0
184,0.024618298195866545,0.15666989386012806,0
185,0.017407765595569783,0.15666989386012806,0
186,0.017407765595569783,0.15666989386012806,0
